Date,High,Low,Open,Close,Volume,Adj Close,polarity,subjectivity
2018-01-19,81429.0,80854.0,80965.0,81220.0,3123200.0,81220.0,0.0,0.0
2018-01-22,81675.0,80923.0,81220.0,81675.0,2693000.0,81675.0,0.0,0.0
2018-01-23,81676.0,80524.0,81676.0,80678.0,3711200.0,80678.0,0.0,0.13697916666666665
2018-01-24,83680.0,80679.0,80679.0,83680.0,5503700.0,83680.0,0.16666666666666666,0.30972222222222223
2018-01-26,85531.0,83680.0,83680.0,85531.0,5410600.0,85531.0,0.0,0.0
2018-01-29,85531.0,84341.0,85531.0,84698.0,3889600.0,84698.0,0.0,0.0
2018-01-30,84697.0,83804.0,84697.0,84482.0,3566000.0,84482.0,0.0,0.0
2018-01-31,86213.0,84484.0,84485.0,84913.0,4233500.0,84913.0,0.0,0.0
2018-02-01,86028.0,84833.0,84913.0,85495.0,4085300.0,85495.0,0.0,0.0
2018-02-02,85495.0,83831.0,85495.0,84041.0,3376900.0,84041.0,0.0,0.0
2018-02-05,84311.0,81861.0,84040.0,81861.0,3253600.0,81861.0,0.5,0.25994318181818177
2018-02-06,84162.0,80804.0,81857.0,83894.0,5599100.0,83894.0,0.2,0.1134090909090909
2018-02-07,84410.0,82548.0,83894.0,82767.0,3886000.0,82767.0,0.3333333333333333,0.33819444444444446
2018-02-08,83501.0,81109.0,82773.0,81533.0,4011400.0,81533.0,0.25,0.23958333333333331
2018-02-09,81897.0,79690.0,81532.0,80899.0,4283400.0,80899.0,0.0,0.0
2018-02-15,84686.0,83551.0,83551.0,84291.0,3489300.0,84291.0,1.0,0.3883333333333333
2018-02-16,84575.0,83824.0,84291.0,84525.0,3475800.0,84525.0,0.0,0.0
2018-02-19,84956.0,84525.0,84525.0,84793.0,2088900.0,84793.0,0.6666666666666666,0.26375
2018-02-20,86290.0,84261.0,84792.0,85804.0,4078100.0,85804.0,0.3333333333333333,0.12708333333333333
2018-02-21,87358.0,85804.0,85804.0,86052.0,4815500.0,86052.0,0.6666666666666666,0.41277777777777774
2018-02-22,87159.0,86050.0,86050.0,86686.0,3535700.0,86686.0,0.25,0.0899621212121212
2018-02-23,87345.0,86138.0,86690.0,87293.0,4178600.0,87293.0,0.0,0.0
2018-02-26,88318.0,87242.0,87296.0,87653.0,4047100.0,87653.0,0.2,0.11166666666666666
2018-02-27,87839.0,86613.0,87649.0,86935.0,3534700.0,86935.0,0.0,0.090625
2018-02-28,87109.0,85431.0,86939.0,85481.0,5947100.0,85481.0,0.0,0.15625
2018-03-01,86260.0,84640.0,85337.0,85378.0,4341300.0,85378.0,0.0,0.1145833333333333
2018-03-02,85761.0,83897.0,85378.0,85761.0,3884300.0,85761.0,0.0,0.0
2018-03-05,86165.0,85053.0,85292.0,86023.0,3425200.0,86023.0,0.0,0.0
2018-03-06,86931.0,85653.0,86023.0,85653.0,3608600.0,85653.0,0.0,0.0
2018-03-07,85653.0,84397.0,85653.0,85484.0,3456800.0,85484.0,0.0,0.0
2018-03-08,85830.0,84491.0,85510.0,84985.0,3694700.0,84985.0,0.0,0.0
2018-03-09,86389.0,84749.0,84987.0,86371.0,3481500.0,86371.0,0.0,0.0
2018-03-12,87046.0,86386.0,86386.0,86900.0,2602900.0,86900.0,0.0,0.25625
2018-03-13,87333.0,86119.0,86902.0,86384.0,2735800.0,86384.0,1.0,0.3883333333333333
2018-03-14,86970.0,85691.0,86383.0,86051.0,2561000.0,86051.0,0.5,0.36666666666666664
2018-03-15,86051.0,84720.0,86051.0,84928.0,3840100.0,84928.0,0.5,0.28352272727272726
2018-03-16,85495.0,84525.0,84928.0,84886.0,5446200.0,84886.0,0.0,0.0
2018-03-19,84886.0,83678.0,84886.0,83913.0,3330600.0,83913.0,0.0,0.0
2018-03-20,84412.0,83682.0,83919.0,84164.0,2682000.0,84164.0,0.0,0.0
2018-03-21,85145.0,84080.0,84166.0,84977.0,3260900.0,84977.0,0.0,0.0
2018-03-22,85499.0,84197.0,84984.0,84768.0,3241700.0,84768.0,0.0,0.0
2018-03-23,85450.0,84042.0,84766.0,84377.0,3176900.0,84377.0,0.0,0.0
2018-03-26,85553.0,84357.0,84377.0,85088.0,2355600.0,85088.0,0.0,0.10625
2018-03-27,85296.0,83542.0,85103.0,83808.0,2948400.0,83808.0,0.5,0.38125
2018-03-28,83889.0,82889.0,83806.0,83874.0,2911400.0,83874.0,0.25,0.1765625
2018-03-29,85708.0,83874.0,83874.0,85366.0,3150300.0,85366.0,0.0,0.0625
2018-04-02,85675.0,84166.0,85365.0,84666.0,2598500.0,84666.0,0.0,0.0
2018-04-03,85411.0,84210.0,84669.0,84623.0,2579000.0,84623.0,0.0,0.0
2018-04-04,84610.0,82826.0,84610.0,84360.0,2948300.0,84360.0,0.0,0.0
2018-04-05,86148.0,84374.0,84374.0,85210.0,4257700.0,85210.0,0.0,0.0
2018-04-06,85210.0,83833.0,85210.0,84820.0,3069100.0,84820.0,0.0,0.0
2018-04-09,85110.0,83155.0,84832.0,83307.0,3174800.0,83307.0,1.0,0.5820959595959595
2018-04-10,84538.0,83312.0,83312.0,84510.0,3518700.0,84510.0,0.0,0.0
2018-04-11,85417.0,84340.0,84494.0,85246.0,3370600.0,85246.0,0.0,0.0
2018-04-12,85577.0,85025.0,85246.0,85444.0,2837000.0,85444.0,0.6666666666666666,0.20486111111111108
2018-04-13,85441.0,84144.0,85441.0,84334.0,3504200.0,84334.0,0.0,0.0
2018-04-16,84591.0,82762.0,84328.0,82862.0,2913400.0,82862.0,0.0,0.0625
2018-04-17,84191.0,82810.0,82862.0,84086.0,2628600.0,84086.0,0.0,0.36944444444444446
2018-04-18,86149.0,84090.0,84090.0,85776.0,4196900.0,85776.0,0.0,0.125
2018-04-19,86059.0,85197.0,85775.0,85824.0,3522500.0,85824.0,1.0,0.3948863636363636
2018-04-20,85823.0,85025.0,85823.0,85550.0,2990100.0,85550.0,0.0,0.0
2018-04-23,85746.0,84711.0,85520.0,85602.0,2426000.0,85602.0,0.0,0.0
2018-04-24,86578.0,85106.0,85603.0,85469.0,2845000.0,85469.0,0.0,0.0
2018-04-25,85466.0,84349.0,85466.0,85044.0,3218400.0,85044.0,0.0,0.0
2018-04-26,86383.0,85051.0,85051.0,86383.0,3138000.0,86383.0,0.0,0.0
2018-04-27,87179.0,86262.0,86383.0,86445.0,0.0,86445.0,0.0,0.0
2018-04-30,86739.0,85979.0,86443.0,86115.0,2181000.0,86115.0,0.0,0.0
2018-05-02,86111.0,84383.0,86111.0,84547.0,3720600.0,84547.0,0.0,0.0
2018-05-03,84562.0,83178.0,84547.0,83288.0,3977800.0,83288.0,0.0,0.0
2018-05-04,83671.0,82746.0,83286.0,83118.0,3472900.0,83118.0,0.0,0.0
2018-05-07,83643.0,82602.0,83199.0,82714.0,2843000.0,82714.0,0.0,0.0625
2018-05-08,83409.0,82201.0,82715.0,82956.0,3949500.0,82956.0,0.5,0.3125
2018-05-09,84447.0,82855.0,82977.0,84265.0,4695400.0,84265.0,0.0,0.125
2018-05-10,86201.0,84284.0,84284.0,85861.0,4611100.0,85861.0,0.5,0.16624999999999995
2018-05-11,86406.0,85183.0,85861.0,85220.0,4379700.0,85220.0,0.0,0.0
2018-05-14,86105.0,84688.0,85222.0,85232.0,4080700.0,85232.0,0.0,0.0
2018-05-15,85231.0,83830.0,85225.0,85130.0,4405100.0,85130.0,0.0,0.0
2018-05-16,86678.0,85044.0,85122.0,86537.0,3707000.0,86537.0,0.0,0.0
2018-05-17,86537.0,83377.0,86537.0,83622.0,5508600.0,83622.0,0.0,0.0
2018-05-18,83614.0,81391.0,83614.0,83082.0,5730200.0,83082.0,0.0,0.0
2018-05-21,83883.0,81576.0,83095.0,81815.0,4242200.0,81815.0,0.0,0.0
2018-05-22,83396.0,81613.0,81817.0,82739.0,4785500.0,82739.0,0.0,0.0
2018-05-23,82742.0,80867.0,82742.0,80867.0,3875500.0,80867.0,0.0,0.0
2018-05-24,80860.0,79027.0,80860.0,80122.0,6182200.0,80122.0,0.0,0.0
2018-05-25,80629.0,78622.0,80123.0,78898.0,4650100.0,78898.0,0.0,0.0
2018-05-28,78886.0,75337.0,78886.0,75356.0,4176200.0,75356.0,0.0,0.0
2018-05-29,77214.0,75361.0,75361.0,76072.0,5972300.0,76072.0,0.0,0.0
2018-05-30,77097.0,75515.0,76058.0,76754.0,7442100.0,76754.0,0.0,0.0
2018-06-01,78169.0,75524.0,76779.0,77240.0,6044400.0,77240.0,0.0,0.0
2018-06-04,78637.0,77244.0,77244.0,78596.0,4023100.0,78596.0,0.0,0.0375
2018-06-05,78892.0,76412.0,78595.0,76642.0,4499800.0,76642.0,0.0,0.041666666666666664
2018-06-06,76967.0,75518.0,76641.0,76117.0,4871700.0,76117.0,0.0,0.125
2018-06-07,76117.0,71162.0,76117.0,73851.0,7919200.0,73851.0,0.25,0.23083333333333333
2018-06-08,74031.0,71679.0,73848.0,72942.0,5952400.0,72942.0,0.0,0.0
2018-06-11,73716.0,71843.0,72943.0,72308.0,3564300.0,72308.0,0.0,0.0
2018-06-12,73322.0,72124.0,72308.0,72754.0,3889600.0,72754.0,0.0,0.0
2018-06-13,72977.0,71035.0,72757.0,72122.0,4360200.0,72122.0,0.0,0.0
2018-06-14,72708.0,71344.0,72151.0,71421.0,4281600.0,71421.0,0.0,0.0
2018-06-15,71421.0,69583.0,71421.0,70758.0,6456800.0,70758.0,0.0,0.0
2018-06-18,70757.0,69360.0,70757.0,69815.0,3475200.0,69815.0,0.0,0.15625
2018-06-19,72010.0,69069.0,69811.0,71394.0,5185300.0,71394.0,0.0,0.0625
2018-06-20,72617.0,71155.0,71397.0,72123.0,4414600.0,72123.0,0.0,0.1125
2018-06-21,72207.0,70019.0,72117.0,70075.0,3490800.0,70075.0,0.0,0.0625
2018-06-22,71058.0,69907.0,70077.0,70641.0,3054700.0,70641.0,0.0,0.0
2018-06-25,71323.0,69779.0,70642.0,70953.0,3346300.0,70953.0,0.0,0.0
2018-06-26,71622.0,70203.0,70968.0,71405.0,3502300.0,71405.0,0.0,0.0
2018-06-27,72032.0,70134.0,71405.0,70609.0,3588900.0,70609.0,0.0,0.0
2018-06-28,72092.0,70439.0,70609.0,71767.0,3511400.0,71767.0,0.0,0.0
2018-06-29,73020.0,71779.0,71779.0,72763.0,3879400.0,72763.0,0.0,0.0
2018-07-02,72840.0,71935.0,72763.0,72840.0,2753900.0,72840.0,0.0,0.23958333333333331
2018-07-03,74515.0,72848.0,72848.0,73668.0,3253800.0,73668.0,1.0,0.3883333333333333
2018-07-04,74904.0,73450.0,73667.0,74743.0,2142100.0,74743.0,0.0,0.4212962962962963
2018-07-05,75127.0,73756.0,74751.0,74553.0,3562800.0,74553.0,0.6666666666666666,0.19659090909090912
2018-07-06,75065.0,74048.0,74558.0,75010.0,0.0,75010.0,0.0,0.0
2018-07-10,75895.0,74431.0,75015.0,74862.0,3901000.0,74862.0,0.25,0.19744318181818182
2018-07-11,75025.0,74196.0,74862.0,74399.0,3766800.0,74399.0,0.0,0.271875
2018-07-12,75898.0,74403.0,74403.0,75856.0,3508500.0,75856.0,0.2,0.09204545454545454
2018-07-13,76682.0,75554.0,75856.0,76594.0,0.0,76594.0,0.0,0.0
2018-07-16,76924.0,76129.0,76587.0,76653.0,3134700.0,76653.0,0.0,0.0
2018-07-17,78522.0,76482.0,76653.0,78130.0,3882900.0,78130.0,0.0,0.0
2018-07-18,78496.0,77164.0,78124.0,77363.0,3394300.0,77363.0,0.0,0.0
2018-07-19,77487.0,75890.0,77360.0,77487.0,3781100.0,77487.0,0.0,0.0
2018-07-20,79489.0,77500.0,77500.0,78571.0,4745200.0,78571.0,0.0,0.0
2018-07-23,78639.0,77871.0,78571.0,77996.0,2446800.0,77996.0,0.0,0.0
2018-07-24,79497.0,78005.0,78005.0,79155.0,3283200.0,79155.0,0.0,0.0
2018-07-25,80437.0,79154.0,79154.0,80218.0,3472700.0,80218.0,0.0,0.0
2018-07-26,80589.0,79081.0,80242.0,79405.0,3596500.0,79405.0,0.0,0.0
2018-07-27,80251.0,79405.0,79405.0,79866.0,3015600.0,79866.0,0.0,0.0
2018-07-30,80492.0,79699.0,79866.0,80276.0,2631400.0,80276.0,0.0,0.0
2018-07-31,80279.0,79016.0,80279.0,79220.0,3354500.0,79220.0,0.0,0.0
2018-08-01,79731.0,78769.0,79213.0,79302.0,3227100.0,79302.0,0.0,0.0
2018-08-02,79896.0,78573.0,79237.0,79637.0,3005500.0,79637.0,0.0,0.0
2018-08-03,81792.0,79656.0,79656.0,81435.0,3802600.0,81435.0,0.0,0.0
2018-08-06,81765.0,80965.0,81445.0,81051.0,2516600.0,81051.0,1.0,0.44125
2018-08-07,81742.0,79923.0,81093.0,80347.0,3861200.0,80347.0,0.25,0.22376893939393938
2018-08-08,80912.0,78966.0,80347.0,79152.0,3833800.0,79152.0,0.0,0.25
2018-08-09,79461.0,78156.0,79171.0,78768.0,3717400.0,78768.0,0.25,0.17197916666666666
2018-08-10,78766.0,76043.0,78766.0,76514.0,0.0,76514.0,0.0,0.0
2018-08-13,77689.0,75931.0,76513.0,77496.0,3958200.0,77496.0,0.0,0.041666666666666664
2018-08-14,78742.0,77499.0,77499.0,78602.0,3713000.0,78602.0,0.0,0.1114583333333333
2018-08-15,78618.0,76829.0,78614.0,77078.0,4386400.0,77078.0,0.0,0.0
2018-08-16,77704.0,76381.0,77085.0,76819.0,3285400.0,76819.0,0.0,0.240625
2018-08-17,76817.0,75633.0,76817.0,76029.0,3742300.0,76029.0,0.0,0.0
2018-08-20,76497.0,75608.0,76029.0,76328.0,3578100.0,76328.0,0.5,0.3352272727272727
2018-08-21,76340.0,74915.0,76327.0,75180.0,4077000.0,75180.0,0.0,0.10416666666666667
2018-08-22,76904.0,74876.0,75171.0,76902.0,3610400.0,76902.0,0.0,0.1458333333333333
2018-08-23,77232.0,75466.0,76898.0,75634.0,3866700.0,75634.0,0.5,0.42624999999999996
2018-08-24,76629.0,75647.0,75647.0,76262.0,3159900.0,76262.0,0.0,0.0
2018-08-27,78008.0,76264.0,76264.0,77930.0,2750600.0,77930.0,0.0,0.0625
2018-08-28,78038.0,77149.0,77928.0,77473.0,2964800.0,77473.0,0.2,0.13716666666666663
2018-08-29,78783.0,77399.0,77472.0,78389.0,3127600.0,78389.0,0.0,0.0625
2018-08-30,78389.0,76372.0,78389.0,76404.0,3546800.0,76404.0,0.0,0.027083333333333324
2018-08-31,77202.0,76026.0,76386.0,76678.0,4145600.0,76678.0,0.0,0.0
2018-09-03,76675.0,75729.0,76675.0,76193.0,1673300.0,76193.0,1.0,0.5053030303030303
2018-09-04,76192.0,74605.0,76192.0,74712.0,3162300.0,74712.0,0.0,0.0
2018-09-05,75370.0,74276.0,74712.0,75092.0,2830400.0,75092.0,0.0,0.0375
2018-09-06,76533.0,74986.0,75098.0,76416.0,3298500.0,76416.0,0.6666666666666666,0.36348484848484847
2018-09-10,77293.0,76115.0,76416.0,76436.0,3105200.0,76436.0,0.0,0.0
2018-09-11,76437.0,74275.0,76437.0,74657.0,0.0,74657.0,0.0,0.0
2018-09-12,75680.0,74499.0,74680.0,75125.0,3709100.0,75125.0,0.0,0.0
2018-09-13,75407.0,74501.0,75126.0,74687.0,3062100.0,74687.0,0.0,0.0
2018-09-14,75705.0,74445.0,74687.0,75429.0,3231700.0,75429.0,0.0,0.0
2018-09-17,76893.0,75227.0,75428.0,76789.0,3397600.0,76789.0,0.0,0.041666666666666664
2018-09-18,78454.0,76677.0,76781.0,78314.0,4167000.0,78314.0,0.0,0.1458333333333333
2018-09-19,79021.0,77624.0,78268.0,78169.0,3780800.0,78169.0,0.0,0.15625
2018-09-20,78944.0,77820.0,78169.0,78116.0,3137600.0,78116.0,0.0,0.2625
2018-09-21,80002.0,78116.0,78116.0,79444.0,4666800.0,79444.0,0.0,0.0
2018-09-24,79447.0,77857.0,79447.0,77984.0,0.0,77984.0,0.0,0.0
2018-09-25,78688.0,77005.0,77980.0,78630.0,3700400.0,78630.0,0.0,0.0
2018-09-26,79461.0,78530.0,78634.0,78656.0,3735300.0,78656.0,0.0,0.0
2018-09-27,80107.0,78676.0,78676.0,80000.0,4475000.0,80000.0,0.0,0.0
2018-09-28,80000.0,78967.0,80000.0,79342.0,4061400.0,79342.0,0.0,0.0
2018-10-01,79557.0,78091.0,79350.0,78624.0,3134400.0,78624.0,0.3333333333333333,0.12655555555555556
2018-10-02,81778.0,78625.0,78625.0,81612.0,5929900.0,81612.0,0.3333333333333333,0.4583333333333333
2018-10-03,85442.0,81623.0,81624.0,83273.0,7618600.0,83273.0,1.0,0.5641098484848485
2018-10-04,83430.0,81892.0,83275.0,82953.0,4935600.0,82953.0,0.25,0.5473484848484849
2018-10-05,83805.0,82030.0,82972.0,82322.0,5394800.0,82322.0,0.0,0.0
2018-10-08,87333.0,82324.0,82324.0,86084.0,9999000.0,86084.0,0.0,0.0
2018-10-09,86573.0,85433.0,86053.0,86088.0,6461000.0,86088.0,0.0,0.0
2018-10-10,86085.0,83679.0,86084.0,83679.0,0.0,83679.0,0.0,0.0
2018-10-11,84749.0,82607.0,83700.0,82921.0,5188700.0,82921.0,0.0,0.0
2018-10-15,84278.0,82922.0,82922.0,83360.0,4782900.0,83360.0,1.0,0.375
2018-10-16,85718.0,83420.0,83420.0,85718.0,4811300.0,85718.0,0.5,0.3125
2018-10-17,86167.0,84944.0,85714.0,85764.0,4858600.0,85764.0,0.0,0.19166666666666665
2018-10-18,85760.0,83846.0,85760.0,83847.0,4085300.0,83847.0,0.0,0.1125
2018-10-19,84954.0,83667.0,83845.0,84220.0,3753500.0,84220.0,0.0,0.0
2018-10-22,85772.0,84222.0,84222.0,85597.0,3873700.0,85597.0,0.0,0.15416666666666665
2018-10-23,85595.0,84032.0,85595.0,85300.0,4388100.0,85300.0,0.0,0.2708333333333333
2018-10-24,85786.0,83035.0,85302.0,83064.0,4679200.0,83064.0,0.0,0.32395833333333335
2018-10-25,84831.0,83124.0,83124.0,84084.0,0.0,84084.0,0.2,0.2499181818181818
2018-10-26,85720.0,83497.0,84084.0,85720.0,6471500.0,85720.0,0.0,0.0
2018-10-29,88377.0,82783.0,85728.0,83797.0,7733900.0,83797.0,0.0,0.0
2018-10-30,86990.0,83802.0,83802.0,86886.0,6556900.0,86886.0,0.0,0.0
2018-10-31,88028.0,86213.0,86889.0,87424.0,5889800.0,87424.0,0.0,0.0
2018-11-01,89017.0,87094.0,87428.0,88419.0,5878400.0,88419.0,0.0,0.0
2018-11-05,89598.0,88347.0,88418.0,89598.0,4620800.0,89598.0,0.0,0.025
2018-11-06,89587.0,88066.0,89587.0,88669.0,0.0,88669.0,0.0,0.075
2018-11-07,89565.0,87541.0,88676.0,87714.0,4371300.0,87714.0,0.6666666666666666,0.29984848484848486
2018-11-08,88570.0,85620.0,87719.0,85620.0,5297700.0,85620.0,0.6666666666666666,0.4583333333333333
2018-11-09,86233.0,84030.0,85620.0,85641.0,4814400.0,85641.0,0.0,0.0
2018-11-12,86227.0,85009.0,85644.0,85525.0,3534000.0,85525.0,0.0,0.144047619047619
2018-11-13,85941.0,84071.0,85531.0,84914.0,4410700.0,84914.0,1.0,0.4276136363636363
2018-11-14,85973.0,84267.0,84898.0,85973.0,5591600.0,85973.0,0.6,0.37716666666666665
2018-11-16,88516.0,85975.0,85975.0,88515.0,5184200.0,88515.0,0.0,0.0
2018-11-19,88484.0,87047.0,88472.0,87901.0,3642100.0,87901.0,0.0,0.10416666666666667
2018-11-21,87896.0,86254.0,87896.0,87269.0,4140600.0,87269.0,0.0,0.0
2018-11-22,87656.0,87222.0,87269.0,87477.0,2244500.0,87477.0,0.25,0.1548611111111111
2018-11-23,87479.0,85763.0,87479.0,86230.0,4148700.0,86230.0,0.0,0.0
2018-11-26,87147.0,84905.0,86237.0,85547.0,4557300.0,85547.0,0.5,0.25666666666666665
2018-11-27,88018.0,85377.0,85547.0,87891.0,4971300.0,87891.0,0.6666666666666666,0.4553571428571428
2018-11-28,89483.0,87153.0,87891.0,89251.0,5295600.0,89251.0,0.0,0.07291666666666664
2018-11-29,89910.0,88475.0,89145.0,89710.0,4257400.0,89710.0,0.25,0.09672619047619045
2018-11-30,90246.0,89258.0,89709.0,89504.0,6736700.0,89504.0,0.0,0.0
2018-12-03,91242.0,89429.0,89511.0,89820.0,5935600.0,89820.0,0.0,0.0
2018-12-04,90452.0,88041.0,89820.0,88624.0,4879700.0,88624.0,0.0,0.0
2018-12-05,89111.0,88449.0,88644.0,89040.0,2790000.0,89040.0,0.0,0.0
2018-12-06,88933.0,87025.0,88933.0,88846.0,4370100.0,88846.0,0.0,0.0
2018-12-07,89986.0,87907.0,88849.0,88115.0,4479100.0,88115.0,0.0,0.0
2018-12-10,88384.0,85915.0,88115.0,85915.0,4084400.0,85915.0,0.5,0.26999999999999996
2018-12-11,87520.0,85583.0,85918.0,86420.0,4390100.0,86420.0,0.2,0.13649999999999998
2018-12-12,87946.0,86420.0,86420.0,86977.0,5000500.0,86977.0,1.0,0.3006249999999999
2018-12-13,87842.0,86856.0,86979.0,87838.0,3658600.0,87838.0,0.0,0.1895833333333333
2018-12-14,88184.0,87106.0,87838.0,87450.0,3553300.0,87450.0,0.0,0.0
2018-12-17,87820.0,86328.0,87448.0,86400.0,3849300.0,86400.0,0.0,0.0
2018-12-18,87274.0,86400.0,86400.0,86610.0,4093500.0,86610.0,0.0,0.0
2018-12-19,88101.0,85674.0,86617.0,85674.0,5664200.0,85674.0,0.0,0.0
2018-12-20,86584.0,84756.0,85678.0,85269.0,6100500.0,85269.0,0.0,0.0
2018-12-21,86554.0,85134.0,85269.0,85697.0,6076200.0,85697.0,0.0,0.0
2018-12-26,85684.0,83892.0,85684.0,85136.0,3355100.0,85136.0,0.0,0.0
2018-12-27,85739.0,84876.0,85141.0,85460.0,3820900.0,85460.0,0.0,0.0
2018-12-28,88044.0,85469.0,85469.0,87887.0,3649100.0,87887.0,0.0,0.0
2019-01-02,91479.0,87536.0,87887.0,91012.0,5615400.0,91012.0,0.0,0.0
2019-01-03,91596.0,89922.0,91011.0,91564.0,6066200.0,91564.0,0.0,0.0
2019-01-04,92701.0,90824.0,91577.0,91841.0,5322100.0,91841.0,0.0,0.0
2019-01-07,92552.0,91288.0,91845.0,91699.0,4565000.0,91699.0,0.0,0.0
2019-01-08,92231.0,91064.0,91699.0,92032.0,4496500.0,92032.0,0.0,0.0
2019-01-09,93626.0,92028.0,92033.0,93613.0,5011400.0,93613.0,0.0,0.0
2019-01-10,93987.0,93050.0,93599.0,93806.0,4840600.0,93806.0,0.0,0.0
2019-01-11,93961.0,93359.0,93806.0,93658.0,5330500.0,93658.0,0.0,0.0
2019-01-14,94474.0,93335.0,93645.0,94474.0,4486900.0,94474.0,0.0,0.0
2019-01-15,94695.0,93402.0,94474.0,94056.0,4836400.0,94056.0,0.0,0.0
2019-01-16,94393.0,93687.0,94057.0,94393.0,4257400.0,94393.0,0.0,0.0
2019-01-17,95682.0,93950.0,94393.0,95351.0,4944200.0,95351.0,0.0,0.0
2019-01-18,96396.0,95386.0,95386.0,96097.0,4884000.0,96097.0,0.0,0.0
2019-01-21,96093.0,94863.0,96093.0,96010.0,2717600.0,96010.0,0.0,0.0
2019-01-22,96070.0,94662.0,96008.0,95103.0,4256000.0,95103.0,0.0,0.0
2019-01-23,96576.0,95116.0,95116.0,96558.0,0.0,96558.0,0.0,0.0
2019-01-24,97677.0,96558.0,96558.0,97677.0,5019400.0,97677.0,0.0,0.0
